label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
BAD,0.575564,0.740769,-0.001274,0.533696,0.695029,-0.001425,0.523201,0.646184,0.002157,0.539658,0.646388,0.000983,0.564245,0.655177,0.001,0.547947,0.612558,0.005764,0.546321,0.562428,0.003366,0.539457,0.527545,-0.002275,0.533383,0.490173,0.001337,0.582515,0.603485,0.000822,0.587875,0.543449,0.004915,0.578308,0.495861,0.008959,0.575444,0.45824,0.002783,0.6101,0.612839,0.002089,0.614868,0.556451,0.001954,0.616164,0.524507,-0.008336,0.621452,0.487512,0.001305,0.643976,0.632071,0.006727,0.654339,0.590534,0.000499,0.664793,0.553137,0.003037,0.659105,0.523586,-0.001701,0.007027,-0.001012,-0.004317,0.000668,-0.003403,0.002152,-0.000915,-0.008251,-0.00053,0.003257,-0.008273,-0.000204,-0.004491,-0.002897,0.001083,0.00085,-0.001591,0.005045,-0.000238,-0.002628,0.001196,-0.001377,-0.00114,-0.002792,0.00035,-0.001111,0.007849,0.013386,0.002821,-0.000212,-0.000258,-3.3e-05,-0.005141,-0.002809,0.000485,-0.001162,-0.001972,0.001697,-0.000252,-0.001475,0.008148,-0.004081,-0.002921,-0.000858,0.003272,-0.000338,0.002186,-5.6e-05,0.004531,-0.000907,0.000553,-0.007187,0.004622,-0.002459,0.002549,0.006198,0.0039,-0.00343,-0.005449,-0.001243,0.004981,0.000687,0.005734
BAD,0.579324,0.758878,-0.005661,0.534948,0.721604,-0.003434,0.520402,0.687784,0.002048,0.532671,0.667912,0.000863,0.550937,0.685976,0.000798,0.547697,0.644062,-0.004455,0.537474,0.598759,-0.007044,0.538049,0.568514,-0.004578,0.546094,0.529385,-0.00371,0.57807,0.631228,-0.004519,0.574881,0.587494,-0.012744,0.573453,0.546612,0.000539,0.577524,0.514768,-0.011092,0.599799,0.641173,-0.008188,0.604766,0.596186,-0.001258,0.608032,0.562137,-0.003544,0.610116,0.528535,-0.013582,0.625733,0.665933,-0.0072,0.644512,0.629274,-0.003069,0.640224,0.596795,-0.00631,0.648832,0.5683,-0.007522,-0.004505,0.001991,0.004786,-0.000931,0.002763,-0.002699,0.003484,0.006292,0.003237,-0.004878,0.004244,-0.005224,0.006946,0.003774,-0.004386,-0.001794,-0.002534,-0.000815,0.00023,-0.000679,0.006292,0.003568,0.001275,-0.008104,0.002907,0.005732,-0.006471,0.003579,0.003057,0.0007,-0.003813,0.004445,-0.003551,0.003076,0.002188,0.006329,0.005614,0.006029,-0.003621,-0.004352,0.006302,0.002879,0.00087,-0.002943,-0.003701,0.006351,0.001232,0.000837,0.001851,0.002215,0.006943,0.002455,0.002347,0.002306,-0.002878,0.001187,-0.011063,-0.002266,-0.000606,0.003128,0.000853,-0.002023,-0.005839
BAD,0.602499,0.760672,-0.013085,0.562639,0.714727,-0.008641,0.543027,0.679334,-0.007769,0.557056,0.661799,-0.0039,0.578574,0.677017,-0.011524,0.572545,0.63301,-0.009738,0.565756,0.591926,-0.003533,0.56226,0.555229,-0.011536,0.566655,0.522887,-0.008928,0.605039,0.628717,-0.013223,0.598751,0.576892,-0.004055,0.601768,0.530932,-0.016348,0.603544,0.494217,-0.011887,0.632987,0.632882,-0.01488,0.631682,0.596252,-0.013554,0.633241,0.559631,-0.012042,0.640116,0.515636,-0.018133,0.663085,0.660795,-0.014834,0.67307,0.619437,-0.017898,0.68289,0.594502,-0.012242,0.684878,0.554003,-0.009049,-0.000119,-0.00101,0.002348,-0.000545,-0.002211,0.005557,0.001946,-0.001402,0.001049,-0.003949,-0.006434,0.001419,0.000486,-0.002983,0.003336,0.00459,-0.002103,-0.002037,-0.003463,-0.000282,-0.003669,0.006596,2.5e-05,-0.006392,0.004458,0.003604,0.002213,0.005176,0.003503,0.001295,-0.005833,-0.000355,-0.00079,-0.00476,0.003854,0.001817,-0.004247,-0.00058,0.004362,0.00468,-0.003469,0.00398,-0.002232,-0.003273,0.003352,0.003989,0.002525,0.001935,-0.007835,-0.004412,-0.0016,-0.001868,-0.003626,-0.001277,-0.001872,0.005315,0.000481,0.00376,0.000875,0.00441,0.001559,0.003118,-0.000193
BAD,0.586028,0.748275,-0.00086,0.55271,0.704823,-0.007165,0.529276,0.673356,-0.008591,0.549332,0.655635,-0.007538,0.567408,0.662883,-0.007792,0.564695,0.628914,-0.011165,0.556916,0.578694,-0.009579,0.548387,0.545073,-0.006565,0.551786,0.499045,-0.008704,0.591628,0.615265,-0.011074,0.595429,0.567112,-0.019758,0.587937,0.52497,-0.006665,0.591593,0.488957,-0.005435,0.62204,0.623502,-0.005007,0.618527,0.578432,-0.007312,0.629692,0.54556,0.000934,0.633561,0.507781,-0.007464,0.649069,0.64889,-0.001851,0.649365,0.608001,-0.008322,0.660823,0.577237,-0.006183,0.669591,0.543458,-0.007096,0.006681,-0.004218,0.001227,-9e-06,-0.00076,-0.00195,0.000492,-0.005268,-0.003867,0.00059,-0.001439,-0.001874,-0.003884,-0.003102,-0.000957,-0.003159,-0.004152,-0.001457,-0.002119,-0.000775,0.005904,0.006798,-0.001054,-0.001042,-0.0009,-0.003485,0.00153,-0.010266,-0.003868,0.001833,-0.001554,0.005881,0.005558,0.001867,-0.002355,0.005444,0.003768,-0.001629,-0.004455,0.001373,-0.001135,-0.000251,0.004456,0.005154,-0.005526,-0.006073,0.005983,-0.003327,-0.002267,-0.003701,0.000316,0.001659,0.009839,0.001685,-0.004094,0.000777,0.000777,0.004572,-0.001713,-0.002603,-0.005974,0.002455,-0.003186
BAD,0.580512,0.74077,0.001916,0.550573,0.707055,0.000937,0.524682,0.667043,0.001609,0.538484,0.646556,0.002691,0.575926,0.659919,0.004831,0.559076,0.622152,0.007529,0.5439,0.589348,0.003259,0.553522,0.544618,0.004014,0.540384,0.506383,0.003873,0.583569,0.612861,-0.001274,0.580808,0.561069,0.004424,0.579318,0.528614,0.00237,0.583191,0.489964,0.006826,0.616076,0.633066,0.004904,0.612539,0.574585,0.006173,0.621199,0.534341,0.005603,0.622141,0.501933,0.009371,0.632816,0.642704,0.001561,0.64811,0.603404,-4e-06,0.654704,0.572444,0.000685,0.657357,0.543309,0.001348,-0.000599,0.001231,0.002063,-0.002043,0.003527,0.005021,0.005539,0.000451,-0.0055,-0.000259,-0.003113,0.003382,-0.001109,0.003961,-0.003723,0.00237,-0.003972,0.004128,-0.001533,0.003811,0.003486,0.004104,-0.003469,-0.000619,0.000524,-0.002551,-0.003257,0.000836,0.001806,-0.004329,0.002201,-0.003417,0.003426,0.001153,0.000441,0.000237,0.002327,-9.1e-05,-0.002766,0.006963,-0.00209,0.006153,0.00284,-0.002271,0.00032,0.000619,0.002164,0.001054,0.008896,-0.000888,-0.003796,-0.000618,0.000192,-0.005943,5.2e-05,-0.005137,-0.003782,-0.003042,-0.006408,0.002085,-0.002931,-0.004975,-0.008965
BAD,0.565678,0.74622,0.004977,0.535908,0.701485,0.012023,0.506801,0.661841,0.011059,0.521955,0.658011,0.013954,0.543401,0.66773,0.013128,0.543687,0.626546,0.007824,0.533477,0.585225,0.013149,0.524023,0.547056,0.009904,0.536512,0.514051,0.012989,0.565025,0.618289,0.006854,0.570379,0.567,0.015165,0.564698,0.529227,0.007023,0.569138,0.483675,0.010223,0.597602,0.63309,0.007065,0.597774,0.582173,0.016423,0.609405,0.551563,0.007512,0.596259,0.511474,0.009676,0.621221,0.648637,0.013669,0.636935,0.605734,0.013799,0.636692,0.571697,0.011925,0.651963,0.547841,0.005558,0.005931,0.0024,0.001797,0.002123,0.001807,-0.001242,0.001723,-0.001417,-0.00027,0.000842,0.003489,-0.004743,-0.003855,0.002833,-0.00524,0.007512,0.002375,0.002318,0.000423,-0.008242,0.00596,0.004468,-0.004705,-0.001303,0.00755,0.004203,0.002701,0.001158,0.001534,-0.003335,0.003192,0.002051,-0.001698,0.00136,0.00268,0.007752,0.003292,0.000199,-0.003847,-0.005303,-0.00287,-0.004879,-0.003354,0.0051,-0.001983,0.009918,-0.002888,-0.005901,0.001554,-0.000183,-0.006165,-0.006068,0.007465,-0.002404,-0.000309,-0.003382,0.005435,0.003977,-0.001114,0.00186,-0.002509,-0.004624,-0.005354
BAD,0.567882,0.750458,0.006976,0.52943,0.718248,0.006616,0.496341,0.676369,0.017096,0.53495,0.666694,0.006625,0.538303,0.677345,0.010687,0.534241,0.636212,0.008574,0.533754,0.591744,0.00708,0.523897,0.559972,0.010316,0.531563,0.520093,0.006074,0.56812,0.625773,0.007824,0.560534,0.578817,0.005637,0.561475,0.533826,0.01021,0.569256,0.50478,0.009243,0.591588,0.640658,0.017392,0.595208,0.590434,0.003601,0.606887,0.553141,0.007052,0.612917,0.51554,0.007427,0.625899,0.661064,0.007372,0.633182,0.617763,0.017229,0.636669,0.582775,0.009853,0.6451,0.559537,-0.000187,0.000264,0.000285,0.004477,-5.8e-05,0.004272,-0.005554,0.002484,0.004283,-0.005181,-0.004502,0.003873,0.001604,0.006231,-0.004988,-0.005532,-0.001299,5e-05,-0.001786,0.003558,-0.001071,-0.00308,-0.009123,0.002369,0.004422,-0.006105,-0.000276,-0.009881,0.005161,0.001462,-0.001084,-0.001782,-0.005519,-0.000438,0.001047,0.000946,0.010981,0.000341,-0.003295,-0.003392,-0.000217,-0.001477,-0.000263,-0.000243,0.002457,-0.008483,0.001383,0.00338,-0.004459,-0.004381,0.000416,0.002821,-0.002204,0.000246,0.002224,0.005863,0.005241,-0.005509,0.003065,0.000916,0.001361,0.006002,0.00189,-0.00044
BAD,0.600334,0.744964,-0.009916,0.553881,0.713437,0.002092,0.525707,0.66066,-0.00858,0.550509,0.657209,-0.008827,0.567447,0.674333,-0.005672,0.560469,0.631641,0.002835,0.554104,0.576126,-0.00773,0.546368,0.542272,-0.004196,0.546384,0.501389,-0.013615,0.59571,0.612659,-0.005699,0.585295,0.562062,-0.00065,0.589496,0.524086,-0.003652,0.59551,0.485013,-0.004221,0.619527,0.625474,-0.002189,0.626207,0.582147,-0.006663,0.63083,0.536986,-0.008608,0.628598,0.507526,-0.009153,0.651713,0.653132,-0.008793,0.657244,0.612022,-0.008785,0.65792,0.572669,-0.007602,0.674391,0.546999,-0.005781,-0.006337,0.001592,0.000201,-0.004427,-0.001847,0.008323,-0.00066,-0.001381,-0.004494,0.00259,0.000549,-0.008835,0.006736,0.001463,0.005452,0.002378,0.002856,0.003045,0.000288,0.001653,0.000762,0.005116,-0.000687,-0.009813,0.000187,-0.002342,0.006536,0.007068,0.003856,0.003687,4e-06,-0.001534,-7.2e-05,-0.002732,0.006814,-0.00126,-0.000668,0.001,-0.004227,-0.00368,-0.000244,0.00276,0.001051,-0.004768,0.00299,0.009169,0.001205,-0.000587,0.001559,-0.003624,0.002731,0.00329,-0.001962,-0.004271,0.001007,0.00223,-0.00633,0.005715,0.000182,-0.008023,0.005158,-0.002766,-0.001153
BAD,0.576854,0.761862,-0.002209,0.533771,0.718155,-0.005989,0.513256,0.671924,0.000137,0.532268,0.665216,-0.00098,0.551357,0.67065,-0.00014,0.544849,0.626509,-0.001415,0.540291,0.590475,-0.006637,0.535219,0.545306,0.004989,0.532443,0.506849,-0.003453,0.57669,0.619705,-0.003112,0.580362,0.571852,-0.004737,0.576421,0.527644,-0.005589,0.572739,0.488346,-0.003493,0.611575,0.640065,0.001375,0.613139,0.58963,-0.000853,0.611917,0.543831,0.00518,0.61813,0.512695,0.001124,0.638894,0.659087,0.001615,0.644684,0.608287,0.001142,0.648933,0.575876,0.001089,0.655407,0.547571,-0.008794,7.3e-05,0.002484,-0.00434,-0.003395,0.009934,-0.00746,-0.004979,-0.003957,0.00248,-0.004666,-0.001402,0.001401,0.002249,-0.003425,-0.005599,-1.8e-05,0.002687,0.001027,0.004833,-0.002794,-0.00041,0.001465,0.003755,0.002156,-0.005414,0.005546,-0.002228,-6.1e-05,0.001935,-0.00345,0.005362,0.005812,0.000807,-0.001952,-0.006992,-0.003321,-0.002409,0.000496,0.003168,-0.001706,-0.003605,0.008172,0.004717,0.004694,-0.002784,0.002147,-0.001679,-0.000435,-0.004188,-0.009721,-0.002782,0.006031,-0.000365,0.002893,-0.006726,0.002206,-0.001208,-0.002084,-0.001505,0.003582,-0.006077,-0.004895,0.00262
BAD,0.554039,0.760879,0.010451,0.515364,0.714607,0.019463,0.504377,0.675169,0.026164,0.523759,0.666362,0.012692,0.537867,0.678264,0.016511,0.533615,0.637167,0.017509,0.530052,0.590795,0.015315,0.529246,0.550965,0.012358,0.519435,0.512487,0.014204,0.558373,0.620328,0.009469,0.55914,0.580185,0.018209,0.552266,0.529555,0.019746,0.559306,0.497838,0.01776,0.589724,0.62687,0.015739,0.588309,0.588029,0.01586,0.598427,0.555334,0.018814,0.597955,0.514679,0.014772,0.627907,0.654092,0.016583,0.629917,0.612294,0.024072,0.636802,0.58337,0.019564,0.646412,0.557053,0.010616,-0.000507,-0.000641,0.004473,0.004788,-0.00142,0.003534,-0.004388,0.000535,-0.003861,-0.002452,0.001611,-0.003041,-0.001652,-0.000494,-0.001338,0.004767,0.005904,-0.005935,-0.005635,0.007072,-0.001739,0.002722,-0.00028,0.003993,0.000334,-0.002368,0.010043,-0.002496,-0.001159,0.003557,0.003607,0.007189,-0.003602,-0.000126,-0.003226,-0.002402,-0.004538,-0.001,-0.002282,0.006533,0.000838,0.003278,0.001786,-0.002114,0.004134,-0.00203,0.006272,-0.003968,-0.000398,-0.002161,0.0034,0.003034,-0.003983,0.004042,-0.001148,-0.000211,0.00188,-0.003354,0.004,-0.008222,-0.002564,-0.002302,-0.008451
I,0.532944,0.791766,-0.007771,0.500251,0.745511,-0.006848,0.480412,0.701022,-0.006971,0.492804,0.694088,-0.006102,0.517573,0.696182,-0.00681,0.510593,0.65621,-0.007715,0.502516,0.614982,-0.012021,0.507495,0.584266,-0.004408,0.495855,0.539053,-0.008425,0.539462,0.660018,-0.002418,0.540794,0.627419,0.010776,0.533085,0.664359,0.024885,0.537729,0.67759,0.01576,0.567076,0.666751,-0.001859,0.564372,0.639713,0.017827,0.575801,0.670519,0.026705,0.565195,0.682388,0.019716,0.594538,0.689125,-0.0114,0.597294,0.668725,0.015258,0.60251,0.689602,0.022728,0.601185,0.705076,0.016707,0.001089,-0.002329,-0.00241,0.00216,0.002612,-0.001467,0.00259,-0.003309,-0.000516,0.004185,0.002266,0.006471,0.003063,-0.001158,-0.006451,0.002488,-0.005738,-0.001158,-0.001757,0.001419,-0.003886,-5.6e-05,-0.002185,-0.005385,0.00104,0.005055,-0.008776,0.002503,-0.008476,0.001544,0.003968,0.005015,-0.002696,0.001668,-0.001819,0.003753,0.003496,-0.000762,0.00091,-0.005538,-0.000731,-0.001143,-0.001112,-0.003195,-0.000763,0.001459,0.001674,3.7e-05,0.000462,-0.001377,0.000168,0.003415,0.005148,5.2e-05,-0.00342,-0.000572,0.000422,-0.003115,-0.0031,0.002521,0.003643,-0.000851,-0.005454
I,0.553335,0.751091,-0.014941,0.513389,0.71101,-0.015785,0.491512,0.66743,-0.012136,0.514694,0.656444,-0.006332,0.538447,0.659991,-0.010124,0.524708,0.620538,-0.008928,0.520755,0.573494,-0.009283,0.521228,0.52861,-0.01021,0.519938,0.48986,-0.01322,0.555539,0.607799,-0.015499,0.561449,0.592918,0.009975,0.54936,0.62116,0.022458,0.556245,0.63335,0.013186,0.588725,0.626462,-0.006049,0.590028,0.596363,0.013607,0.597229,0.624142,0.015841,0.588862,0.641616,0.008257,0.620491,0.641948,-0.011956,0.623244,0.620175,0.017314,0.615543,0.653719,0.020727,0.623233,0.658254,0.005823,0.004413,0.008155,0.00123,-0.003118,-0.001232,-0.005192,-0.000487,0.005088,-0.000762,-0.002203,0.005142,-0.003726,0.003626,0.003306,-0.000822,0.002741,-0.003805,0.006505,-0.00031,-0.002568,-0.00412,-0.003655,0.004587,0.002517,4.3e-05,-0.001207,-0.002819,0.004701,0.008044,-0.004706,-0.001198,-0.006965,0.005938,0.001389,-0.002742,-0.002686,0.002595,-0.002805,-0.000895,-0.001071,-0.005516,-0.006286,-0.000233,-0.005055,0.006176,0.002151,-0.0116,-0.002824,0.002913,-0.00257,0.002249,-0.006976,-0.006535,0.002738,0.004128,0.002953,0.004686,-0.000168,-0.000886,-0.002314,-0.001534,0.000505,-0.002776
I,0.57388,0.752706,-0.00012,0.52072,0.708558,0.005408,0.514483,0.669617,0.009471,0.535934,0.6609,0.006777,0.554274,0.666442,0.007657,0.550169,0.631174,0.006903,0.5435,0.583727,0.005885,0.534318,0.546626,0.011217,0.527555,0.509516,0.003622,0.570918,0.621393,0.00658,0.567599,0.599056,0.028648,0.569095,0.628769,0.03806,0.575339,0.63985,0.025165,0.601671,0.62646,-0.002727,0.610869,0.610015,0.021975,0.603691,0.639842,0.037201,0.611281,0.651354,0.02322,0.629496,0.650496,0.003512,0.634631,0.634651,0.026582,0.635372,0.662006,0.035309,0.63337,0.672417,0.02739,0.001878,-0.006123,-0.005185,0.004914,0.003827,0.001026,0.003932,-0.000675,0.007439,0.00204,-0.001811,0.002653,-0.001701,0.003648,-0.005555,0.003021,-0.0036,0.00119,-0.003219,-0.002149,0.006903,0.000364,-0.000112,-0.000431,0.004852,0.005669,-0.008879,0.000855,-0.002944,-0.010155,-0.001114,0.005544,-0.011094,0.008678,-0.002274,0.001062,-0.007768,0.002606,-0.000649,0.001853,0.004638,0.006446,-0.006845,0.003836,-0.009863,0.001463,0.003101,0.000384,0.006484,0.004123,-0.004432,-0.001946,-0.002869,-0.013639,-1e-05,0.006685,-0.000385,0.008166,0.001872,0.003482,0.001555,0.001565,0.000571
I,0.574398,0.779047,0.004288,0.538384,0.739815,0.006476,0.519645,0.706129,0.007638,0.526087,0.686553,0.005439,0.557037,0.70156,0.006767,0.54261,0.653897,0.008125,0.537921,0.609251,0.00531,0.534132,0.573063,0.003123,0.528404,0.539149,0.004556,0.574461,0.651669,0.011365,0.565845,0.622597,0.02333,0.571972,0.6621,0.037022,0.570287,0.678982,0.023868,0.605269,0.660739,0.012347,0.605781,0.638932,0.031467,0.606287,0.669842,0.04162,0.598966,0.682417,0.026917,0.633875,0.681757,0.007752,0.632851,0.662113,0.026967,0.628557,0.693811,0.039382,0.628064,0.695204,0.025004,0.002464,-0.005619,0.004659,0.001234,0.005838,-0.000575,0.002861,0.001691,0.010215,0.002475,0.005447,-0.004494,0.000971,-0.001669,0.004151,-0.004712,-0.002487,-0.002023,-0.001561,0.002034,0.00128,-0.000196,0.000399,-0.004229,0.00211,-0.010407,-0.002826,0.001514,-0.000524,0.008425,0.000245,0.002037,0.000523,-0.001683,0.00302,-0.001219,0.005138,0.004408,0.000534,0.002419,0.003847,0.002302,-0.001631,0.004007,-0.002887,-0.001046,-0.00283,0.002227,0.002703,-0.003479,0.001932,0.00126,0.002591,0.00293,-0.000712,-0.000509,0.002467,-0.002532,0.003191,0.006568,-0.001508,-0.001947,-0.001304
I,0.512982,0.747936,-0.011254,0.486747,0.69958,-0.003265,0.456262,0.667365,-0.012685,0.483638,0.659073,-0.01723,0.507254,0.662484,-0.016585,0.490917,0.632594,-0.007446,0.487075,0.582377,-0.011978,0.490163,0.55428,-0.013591,0.474722,0.514296,-0.009158,0.518631,0.618483,-0.009078,0.520767,0.594668,0.004463,0.523271,0.633942,0.017386,0.51765,0.640904,0.005645,0.544398,0.627053,-0.008352,0.551998,0.611033,-0.001127,0.551538,0.634548,0.018249,0.55624,0.6436,0.00738,0.57781,0.645795,-0.012214,0.577107,0.625626,0.008595,0.582217,0.657029,0.020563,0.576553,0.672729,0.00517,-0.001763,-0.001892,-0.001042,0.00448,-0.006615,-0.001655,-0.011176,-0.000344,0.000903,-0.000486,0.00331,-0.004291,-0.003779,0.009045,-0.009767,-0.001347,0.000273,-0.006649,0.003046,-0.009246,0.003186,0.001451,0.007562,-0.003724,0.000447,0.001329,0.003677,0.005736,-0.001563,-0.002235,-0.000267,-0.001953,0.008368,0.007887,0.005537,0.003166,-0.000274,0.001965,-0.003303,0.001707,0.00175,0.000408,-0.007395,0.003842,0.003194,-0.004193,0.00432,0.001794,0.00141,-0.007968,-0.000924,0.000312,0.007822,0.002981,0.002877,0.000363,0.001094,0.002761,-0.000333,0.004267,0.004276,0.000345,-0.000117
I,0.580958,0.768906,0.004055,0.54332,0.740612,-0.003207,0.522421,0.696196,0.003475,0.540813,0.684025,0.004133,0.56746,0.695745,0.003108,0.555831,0.655803,0.006574,0.55336,0.606812,0.00149,0.54329,0.575136,0.010368,0.544833,0.535102,-0.006943,0.578139,0.645165,0.012061,0.582489,0.626807,0.014621,0.577552,0.652394,0.03273,0.585113,0.66761,0.021469,0.599399,0.656791,0.001101,0.611189,0.63781,0.020345,0.603778,0.664928,0.024128,0.617522,0.669267,0.019087,0.638918,0.671676,0.005654,0.647609,0.654213,0.023638,0.632265,0.683244,0.030328,0.642253,0.694825,0.020395,0.003277,0.003554,-0.00441,-0.001625,-0.004713,-0.000807,0.004288,0.002493,0.005615,0.001015,-0.000996,-4.5e-05,-0.001839,0.001111,0.00703,0.001739,0.00118,-0.001121,0.001594,0.005127,-0.001367,0.001953,0.000694,0.005082,0.004607,0.004389,-0.004521,0.004448,-0.003146,0.002207,-0.002549,0.004534,0.001421,-0.006022,0.006382,0.001804,0.0002,0.002673,0.001125,0.005823,-0.000587,0.006494,0.000686,0.002091,0.00543,0.002298,-0.006248,-0.000296,0.002693,0.002709,-0.000128,-0.000112,-0.007612,-0.006556,-0.002287,-0.003744,-0.004804,0.000489,0.003378,-0.001475,0.002609,0.003561,-0.002023
I,0.556855,0.77949,-0.011459,0.521352,0.735766,-0.003346,0.499707,0.695423,-0.003892,0.527121,0.691846,-0.011764,0.540649,0.703341,-0.005184,0.526783,0.654171,-0.007249,0.522399,0.614129,-0.008933,0.527447,0.576117,-0.016156,0.519132,0.545484,-0.001174,0.565166,0.648897,-0.009351,0.555331,0.634076,0.015661,0.558774,0.654685,0.018831,0.557613,0.666728,0.015895,0.590914,0.658194,-0.000517,0.588279,0.635038,0.007793,0.592029,0.66098,0.027251,0.594682,0.674169,0.015429,0.619981,0.683221,-0.005957,0.617632,0.6546,0.014405,0.625183,0.693116,0.026082,0.626553,0.697761,0.01054,0.001877,0.004759,0.004244,-0.000986,0.002329,-0.003209,-0.0056,-0.001975,-0.000808,0.004439,0.006231,-0.003799,0.007568,0.002041,-0.001899,-0.000392,-0.008365,0.003156,0.000498,0.003365,-0.005148,-0.001123,-0.004614,0.005894,0.003351,-0.000773,0.003774,0.000447,-0.001095,-0.000645,0.005759,-0.004912,0.002758,-0.005465,-0.003321,0.002773,0.000869,-0.002659,-0.005782,0.009549,0.000245,0.003169,0.003077,0.00432,-0.005607,0.001118,0.001047,-0.001349,-0.006409,0.00214,1.5e-05,0.000926,-0.003867,-0.002933,-0.004277,-0.005295,-0.005784,0.001886,-0.004975,0.002746,-0.002492,-0.002004,-0.003714
I,0.544259,0.756416,-0.012071,0.507515,0.708042,0.000145,0.490472,0.665473,-0.005479,0.509008,0.659929,-0.001925,0.524968,0.668558,-0.007664,0.513229,0.625947,-0.006208,0.513252,0.574376,-0.013398,0.502324,0.540026,-0.011738,0.509265,0.501316,0.000943,0.548808,0.624463,-0.00769,0.54441,0.59192,0.008683,0.555162,0.6257,0.02481,0.552139,0.633445,0.021022,0.580953,0.624432,-0.00787,0.583229,0.613903,0.013675,0.58251,0.63129,0.026398,0.588923,0.646492,0.015701,0.61028,0.642992,-0.01035,0.617908,0.619797,0.014807,0.620091,0.660076,0.026184,0.617104,0.665501,0.015543,0.003152,-0.000693,0.001351,0.00164,0.000966,0.00141,-0.002822,-0.003626,0.002099,0.003543,0.000204,0.004012,0.002156,0.005873,0.004366,-0.001283,-7.3e-05,0.000736,0.003136,-0.006338,-0.005597,0.008389,-0.0052,-0.000679,-0.006131,-0.000134,0.002893,0.003941,0.003611,0.003534,0.002093,-0.008539,-0.003694,0.008723,0.001787,-2.8e-05,-0.003385,0.002086,-0.001192,0.004193,-0.010221,0.001085,0.003955,0.002238,-0.00357,-0.001106,-0.003959,0.006143,-2.9e-05,0.003161,0.000382,-0.006224,0.00073,-0.002848,0.005376,0.000415,0.00312,-0.004848,-0.002149,0.000807,-0.005855,-0.005912,0.000182
I,0.54178,0.762672,0.008153,0.49727,0.715003,0.005432,0.471952,0.671285,0.00178,0.498347,0.661858,0.009726,0.517935,0.673087,0.005515,0.506552,0.632053,0.001195,0.510637,0.582096,0.004815,0.504056,0.546492,0.002266,0.492043,0.507013,0.015025,0.544337,0.617325,0.007316,0.53082,0.601249,0.027164,0.537043,0.622053,0.030799,0.540957,0.644164,0.028032,0.568994,0.632816,0.00616,0.568399,0.615498,0.027334,0.579057,0.64559,0.034586,0.569996,0.641686,0.02243,0.603642,0.657969,0.015944,0.606222,0.629521,0.026308,0.611176,0.659241,0.038974,0.607063,0.673353,0.034749,0.003461,0.002588,0.001994,-0.000986,0.003528,-0.003884,-0.009673,-0.00171,0.004024,-0.002496,0.007168,-0.00167,-0.001742,-0.005243,-0.004161,0.00098,0.002552,0.003959,-0.005646,-0.000345,-0.001614,-0.004238,-0.001386,0.007499,0.002136,0.001233,0.001222,0.003337,0.006814,-0.005821,-0.00282,0.00283,0.000541,-0.001031,0.001023,-0.000242,0.002175,-0.001884,-0.003651,0.004162,0.001363,-0.00842,0.001971,0.002134,0.005069,-0.005908,-0.003742,-0.002314,0.002999,0.000524,0.004535,0.003516,-0.0058,-0.000339,0.004479,0.002996,0.001412,0.001543,-0.000907,-0.000665,0.003356,0.00426,0.003569
I,0.522822,0.743916,-0.00331,0.477063,0.705337,-0.004478,0.461611,0.661808,-0.001432,0.480966,0.65924,-0.006501,0.506182,0.665061,-0.000368,0.492845,0.630879,-0.007434,0.496442,0.580038,-0.008444,0.490447,0.541839,-3.7e-05,0.480233,0.516479,-0.003856,0.517717,0.616943,-0.002746,0.522423,0.59352,0.018989,0.528232,0.626805,0.027975,0.528285,0.63377,0.019075,0.555334,0.633659,-0.005816,0.543894,0.614129,0.015486,0.552159,0.631657,0.028087,0.554795,0.652468,0.013512,0.582386,0.649443,-0.00014,0.591573,0.629456,0.019887,0.578008,0.660527,0.02739,0.588734,0.66692,0.021593,-0.001344,0.004557,0.001273,0.002247,-0.005223,-0.004328,-0.000795,-0.002921,0.00079,-0.000448,0.00195,-0.000993,0.002265,-0.004423,0.007412,0.000569,0.003077,-0.001238,-0.006333,0.003685,-0.002752,0.007714,0.005642,0.001665,-0.001438,0.002917,-0.005744,0.000107,0.000225,-0.001687,-0.002778,0.001892,-0.001403,-0.004079,-0.001761,0.000988,0.003064,-0.004657,-0.001761,-0.001277,0.002076,0.010136,0.00158,-0.004208,-0.005082,-0.001302,0.005501,-0.006126,-0.001613,-0.002904,0.00135,0.005682,0.007783,-0.002225,0.003968,0.004833,-0.001091,-0.006491,-0.002698,-0.002236,-0.000665,-0.001986,-0.006055
